created_at,id,text,province
Thu Nov 01 08:03:25 +0800 2018,4301456481482215,"""[给力][给力][给力][给力][给力][给力]""",44
Thu Nov 01 08:03:24 +0800 2018,4301456478041574,"""可""",100
Thu Nov 01 08:03:24 +0800 2018,4301456477782180,"""杨过""",41
Thu Nov 01 08:03:21 +0800 2018,4301456465630989,"""。""",44
Thu Nov 01 08:03:19 +0800 2018,4301456457051713,"""huashanlunjian""",37
Thu Nov 01 08:03:16 +0800 2018,4301456439272860,"""斯人一去，容颜永存""",37
Thu Nov 01 08:03:16 +0800 2018,4301456439272757,"""嗯嗯嗯懂""",37
Thu Nov 01 08:03:09 +0800 2018,4301456414837386,"""杏子林， 华山颠，碧海潮生独孤剑。 汉水旁，风陵渡，晓寒深处情花毒。 无涯秋水鹤笔翁，霜华星竹向问天。 虽千万人吾往矣。悄立雁门，绝壁无余字，莫声谷，风清扬……""",14
Thu Nov 01 08:03:08 +0800 2018,4301456409903114,"""[泪][泪]""",52
Thu Nov 01 08:03:06 +0800 2018,4301456401969648,"""。""",100
Thu Nov 01 08:03:06 +0800 2018,4301456397317160,"""发发汗解决困难""",100
Thu Nov 01 08:03:04 +0800 2018,4301456393841663,"""嗯""",13
Thu Nov 01 08:03:02 +0800 2018,4301456385444957,"""[汗]""",41
Thu Nov 01 08:03:02 +0800 2018,4301456385171586,"""😄""",100
Thu Nov 01 08:02:59 +0800 2018,4301456377044153,"""神话般的传说""",100
Thu Nov 01 08:03:00 +0800 2018,4301456376774924,"""解决""",14
Thu Nov 01 08:02:59 +0800 2018,4301456373261897,"""！！！！""",100
Thu Nov 01 08:02:57 +0800 2018,4301456364681593,"""光棍节""",51
Thu Nov 01 08:02:57 +0800 2018,4301456364450092,"""哦哦哦噢噢噢哦哦""",33
Thu Nov 01 08:02:54 +0800 2018,4301456352270677,"""[允悲]""",21
Thu Nov 01 08:02:53 +0800 2018,4301456351850641,"""。。""",53
Thu Nov 01 08:02:53 +0800 2018,4301456347652751,"""，""",34
Thu Nov 01 08:02:50 +0800 2018,4301456335057543,"""[蜡烛]""",44
Thu Nov 01 08:02:50 +0800 2018,4301456330450247,"""走好""",100
Thu Nov 01 08:02:48 +0800 2018,4301456326658824,"""我""",32
Thu Nov 01 08:02:46 +0800 2018,4301456318497685,"""[good][good][good]""",51
Thu Nov 01 08:02:45 +0800 2018,4301456313793754,"""一代宗师""",100
Thu Nov 01 08:02:43 +0800 2018,4301456310099150,"""[蜡烛][蜡烛][蜡烛]""",36
Thu Nov 01 08:02:41 +0800 2018,4301456297950187,"""节哀[蜡烛][蜡烛]""",32
Thu Nov 01 08:02:41 +0800 2018,4301456297504927,"""金玉良言[good]""",100
Thu Nov 01 08:02:41 +0800 2018,4301456297267836,"""可惜""",44
Thu Nov 01 08:02:41 +0800 2018,4301456296998547,"""泰斗已去，侠义永存！[蜡烛]🙏""",33
Thu Nov 01 08:02:38 +0800 2018,4301456288598890,"""转发微博""",41
Thu Nov 01 08:02:37 +0800 2018,4301456284399618,"""。。。""",100
Thu Nov 01 08:02:37 +0800 2018,4301456280473520,"""。""",36
Thu Nov 01 08:02:36 +0800 2018,4301456276002888,"""泰斗已去，侠义永存！[蜡烛]🙏""",14
Thu Nov 01 08:02:36 +0800 2018,4301456276002860,"""好厉害呀""",100
Thu Nov 01 08:02:35 +0800 2018,4301456271803563,"""。。。。""",100
Thu Nov 01 08:02:33 +0800 2018,4301456263916582,"""[蜡烛][蜡烛][蜡烛]""",11
Thu Nov 01 08:02:33 +0800 2018,4301456259125468,"""英灵永在，万古长青，先生一路走好。🙏🙏🙏🙏""",100
Thu Nov 01 08:02:31 +0800 2018,4301456255520733,"""1""",34
Thu Nov 01 08:02:27 +0800 2018,4301456238725398,"""[思考]""",11
Thu Nov 01 08:02:26 +0800 2018,4301456238480400,"""一个时代开始结束了[悲伤]""",100
Thu Nov 01 08:02:24 +0800 2018,4301456226128008,"""😁""",43
Thu Nov 01 08:02:22 +0800 2018,4301456221416521,"""[悲伤]""",31
Thu Nov 01 08:02:20 +0800 2018,4301456213286196,"""呵呵""",100
Thu Nov 01 08:02:20 +0800 2018,4301456209091604,"""啦！""",100
Thu Nov 01 08:02:19 +0800 2018,4301456209087713,"""😔 😔 😔 😔 😔 😔 😔 😔 😔 😔""",100
Thu Nov 01 08:02:20 +0800 2018,4301456204583243,"""一路走好""",100
Thu Nov 01 08:02:18 +0800 2018,4301456200955671,"""[悲伤]""",33
Thu Nov 01 08:02:19 +0800 2018,4301456200387562,"""哎""",23
Thu Nov 01 08:02:15 +0800 2018,4301456188787507,"""o""",37
Thu Nov 01 08:02:15 +0800 2018,4301456188357275,"""江湖已远，狭义永存""",37
Thu Nov 01 08:02:11 +0800 2018,4301456176188589,"""，，，""",100
Thu Nov 01 08:02:12 +0800 2018,4301456175762743,"""。。""",14
Thu Nov 01 08:02:10 +0800 2018,4301456167097718,"""🙏🙏🙏""",100
Thu Nov 01 08:02:08 +0800 2018,4301456159397751,"""金庸已去，江湖不在""",36
Thu Nov 01 08:02:07 +0800 2018,4301456158695558,"""[鼓掌][鼓掌][鼓掌]""",11
Thu Nov 01 08:02:05 +0800 2018,4301456150298356,"""1""",100
Thu Nov 01 08:02:05 +0800 2018,4301456146367376,"""厉害""",51
Thu Nov 01 08:02:04 +0800 2018,4301456142167489,"""。""",41
Thu Nov 01 08:02:03 +0800 2018,4301456141899993,"""厉害""",100
Thu Nov 01 08:02:05 +0800 2018,4301456141649678,"""武林泰斗""",23
Thu Nov 01 08:02:02 +0800 2018,4301456138400111,"""留下了千古奇書""",34
Thu Nov 01 08:02:01 +0800 2018,4301456124867635,"""心累""",44
Thu Nov 01 08:01:57 +0800 2018,4301456113210067,"""一代大侠""",37
Thu Nov 01 08:01:57 +0800 2018,4301456113027350,"""无愧金大侠""",33
Thu Nov 01 08:01:57 +0800 2018,4301456112775339,"""。""",100
Thu Nov 01 08:01:55 +0800 2018,4301456104379879,"""[good]""",35
Thu Nov 01 08:01:54 +0800 2018,4301456100180700,"""签到""",100
Thu Nov 01 08:01:52 +0800 2018,4301456091781338,"""8""",45
Thu Nov 01 08:01:52 +0800 2018,4301456091781219,"""[悲伤]""",14
Thu Nov 01 08:01:52 +0800 2018,4301456091302156,"""伴我度过童年回忆，再见了""",62
Thu Nov 01 08:01:51 +0800 2018,4301456088019228,"""呜呜""",34
Thu Nov 01 08:01:49 +0800 2018,4301456079182935,"""666""",100
Thu Nov 01 08:01:49 +0800 2018,4301456078919207,"""江湖""",44
Thu Nov 01 08:01:46 +0800 2018,4301456066321822,"""🌚""",31
Thu Nov 01 08:01:44 +0800 2018,4301456058189665,"""开机密码""",33
Thu Nov 01 08:01:44 +0800 2018,4301456057925209,"""。。。。。""",100
Thu Nov 01 08:01:45 +0800 2018,4301456057738115,"""嗯""",100
Thu Nov 01 08:01:42 +0800 2018,4301456045151248,"""。。。""",100
Thu Nov 01 08:01:40 +0800 2018,4301456041128059,"""大侠""",100
Thu Nov 01 08:01:39 +0800 2018,4301456037193748,"""🙏🙏🙏""",23
Thu Nov 01 08:01:38 +0800 2018,4301456032733257,"""好""",100
Thu Nov 01 08:01:37 +0800 2018,4301456029058761,"""哎""",36
Thu Nov 01 08:01:35 +0800 2018,4301456021103953,"""😂 😂""",34
Thu Nov 01 08:01:31 +0800 2018,4301456008505779,"""跟现在的网络游戏差不多，那时候学生看得自己的课本都不读了！""",100
Thu Nov 01 08:01:31 +0800 2018,4301456003864160,"""，""",13
Thu Nov 01 08:01:32 +0800 2018,4301456003194901,"""没想到啊""",100
Thu Nov 01 08:01:29 +0800 2018,4301455999664997,"""金大侠，一路走好🙏""",14
Thu Nov 01 08:01:28 +0800 2018,4301455995910694,"""天堂""",100
Thu Nov 01 08:01:27 +0800 2018,4301455986546213,"""好""",37
Thu Nov 01 08:01:26 +0800 2018,4301455983319383,"""头条""",13
Thu Nov 01 08:01:26 +0800 2018,4301455982610657,"""1""",15
Thu Nov 01 08:01:25 +0800 2018,4301455978412196,"""[泪]""",11
Thu Nov 01 08:01:26 +0800 2018,4301455978021967,"""[晕][晕]""",52
Thu Nov 01 08:01:22 +0800 2018,4301455966522816,"""好""",11
Thu Nov 01 08:01:22 +0800 2018,4301455965552820,"""uu""",36
Thu Nov 01 08:01:21 +0800 2018,4301455961876576,"""一路走好""",11
Thu Nov 01 08:01:22 +0800 2018,4301455961238748,"""。。""",33
Thu Nov 01 08:01:17 +0800 2018,4301455945532087,"""[泪]""",41
Thu Nov 01 08:01:17 +0800 2018,4301455945531464,"""哎""",14
Thu Nov 01 08:01:17 +0800 2018,4301455945082503,"""，""",32
Thu Nov 01 08:01:17 +0800 2018,4301455944819632,"""走好""",31
Thu Nov 01 08:01:14 +0800 2018,4301455932484348,"""😊 😊 😊 😊 😊""",100
Thu Nov 01 08:01:14 +0800 2018,4301455927674010,"""[蜡烛]""",42
Thu Nov 01 08:01:12 +0800 2018,4301455924357416,"""[心]""",100
Thu Nov 01 08:01:13 +0800 2018,4301455923478226,"""[鼓掌]""",100
Thu Nov 01 08:01:11 +0800 2018,4301455915087011,"""一路好走""",12
Thu Nov 01 08:01:09 +0800 2018,4301455911491592,"""🍉""",100
Thu Nov 01 08:01:08 +0800 2018,4301455907032931,"""寿终正寝也是福报""",11
Thu Nov 01 08:01:08 +0800 2018,4301455906695337,"""唉""",100
Thu Nov 01 08:01:07 +0800 2018,4301455903546643,"""好""",33
Thu Nov 01 08:01:06 +0800 2018,4301455898896500,"""嗯""",11
Thu Nov 01 08:01:05 +0800 2018,4301455894694445,"""啊""",100
Thu Nov 01 08:01:05 +0800 2018,4301455889913172,"""一路上小心点下午休息""",100
Thu Nov 01 08:01:03 +0800 2018,4301455885717122,"""[嘻嘻][嘻嘻][嘻嘻]""",45
Thu Nov 01 08:01:02 +0800 2018,4301455882370580,"""可惜了""",21
Thu Nov 01 08:01:01 +0800 2018,4301455878356154,"""[思考]""",100
Thu Nov 01 08:01:00 +0800 2018,4301455874154830,"""[蜡烛]""",14
Thu Nov 01 08:01:00 +0800 2018,4301455873702488,"""。。""",22
Thu Nov 01 08:00:57 +0800 2018,4301455861378332,"""😁""",100
Thu Nov 01 08:00:57 +0800 2018,4301455860843255,"""🙏""",31
Thu Nov 01 08:00:56 +0800 2018,4301455857360866,"""侠之大者的人太少了！！！？？？😯😯😯""",13
Thu Nov 01 08:00:56 +0800 2018,4301455852152764,"""呵呵""",13
Thu Nov 01 08:00:54 +0800 2018,4301455848247851,"""。。。。""",50
Thu Nov 01 08:00:52 +0800 2018,4301455840110479,"""。。。。。。。""",44
Thu Nov 01 08:00:51 +0800 2018,4301455836368577,"""。。。""",44
Thu Nov 01 08:00:51 +0800 2018,4301455831174748,"""。。。。。""",11
Thu Nov 01 08:00:48 +0800 2018,4301455823052607,"""，""",44
Thu Nov 01 08:00:46 +0800 2018,4301455815195868,"""行了，，我""",35
Thu Nov 01 08:00:43 +0800 2018,4301455806256342,"""哎一代人""",100
Thu Nov 01 08:00:44 +0800 2018,4301455805999844,"""[嘻嘻]""",42
Thu Nov 01 08:00:42 +0800 2018,4301455798581252,"""。。。。。""",100
Thu Nov 01 08:00:42 +0800 2018,4301455798401873,"""h""",100
Thu Nov 01 08:00:42 +0800 2018,4301455798121354,"""安息""",51
Thu Nov 01 08:00:40 +0800 2018,4301455790004451,"""，""",44
Thu Nov 01 08:00:40 +0800 2018,4301455789721837,"""侠影逝去""",32
Thu Nov 01 08:00:38 +0800 2018,4301455781065680,"""额""",100
Thu Nov 01 08:00:39 +0800 2018,4301455780826561,"""提推荐""",100
Thu Nov 01 08:00:38 +0800 2018,4301455780826159,"""。。。""",35
Thu Nov 01 08:00:36 +0800 2018,4301455772667587,"""[汗]""",100
Thu Nov 01 08:00:35 +0800 2018,4301455768468681,"""，""",100
Thu Nov 01 08:00:34 +0800 2018,4301455765255614,"""一路走好""",13
Thu Nov 01 08:00:34 +0800 2018,4301455765254166,"""斯人已去""",100
Thu Nov 01 08:00:34 +0800 2018,4301455764043870,"""[微笑]""",15
Thu Nov 01 08:00:32 +0800 2018,4301455760611863,"""可惜了！""",100
Thu Nov 01 08:00:33 +0800 2018,4301455759848019,"""姐姐""",44
Thu Nov 01 08:00:28 +0800 2018,4301455739075740,"""走好""",41
Thu Nov 01 08:00:26 +0800 2018,4301455730478275,"""金庸又是怎么去世的""",41
Thu Nov 01 08:00:24 +0800 2018,4301455717891783,"""得不到解决""",15
Thu Nov 01 08:00:22 +0800 2018,4301455713695602,"""🙏🙏🙏""",37
Thu Nov 01 08:00:20 +0800 2018,4301455706030904,"""哎""",100
Thu Nov 01 08:00:20 +0800 2018,4301455701109636,"""@王王乐杨：杏子林， 华山颠，碧海潮生独孤剑。 汉水旁，风陵渡，晓寒深处情花毒。 无涯秋水鹤笔翁，霜华星竹向问天。 虽千万人吾往矣。悄立雁门，绝壁无余字，莫声谷，风清扬……""",13
Thu Nov 01 08:00:17 +0800 2018,4301455697603717,"""嗯""",14
Thu Nov 01 08:00:17 +0800 2018,4301455693407739,"""一路走好""",100
Thu Nov 01 08:00:15 +0800 2018,4301455685302062,"""此刻""",100
Thu Nov 01 08:00:15 +0800 2018,4301455685009454,"""@20元30G全国流量:1""",37
Thu Nov 01 08:00:13 +0800 2018,4301455680807468,"""一路走好""",100
Thu Nov 01 08:00:15 +0800 2018,4301455680131264,"""。。。""",13
Thu Nov 01 08:00:12 +0800 2018,4301455672158585,"""。""",37
Thu Nov 01 08:00:08 +0800 2018,4301455656089187,"""，""",44
Thu Nov 01 08:00:08 +0800 2018,4301455656088857,"""（）""",100
Thu Nov 01 08:00:09 +0800 2018,4301455654957196,"""嗯""",13
Thu Nov 01 08:00:07 +0800 2018,4301455646565761,"""一路走好！""",45
Thu Nov 01 08:00:02 +0800 2018,4301455634915760,"""[思考]""",11
Thu Nov 01 08:00:02 +0800 2018,4301455625588007,"""名为我们的""",35
Thu Nov 01 07:59:59 +0800 2018,4301455617571176,"""一生之中""",44
Thu Nov 01 07:59:58 +0800 2018,4301455613624565,"""走好""",42
Thu Nov 01 07:59:57 +0800 2018,4301455604609740,"""红""",100
Thu Nov 01 07:59:55 +0800 2018,4301455601509957,"""，，，""",100
Thu Nov 01 07:59:56 +0800 2018,4301455600413969,"""路过""",62
Thu Nov 01 07:59:52 +0800 2018,4301455588432228,"""一个时代的人都走了[悲伤]""",50
Thu Nov 01 07:59:53 +0800 2018,4301455587827409,"""[微笑]""",100
Thu Nov 01 07:59:49 +0800 2018,4301455571045204,"""[赞]🙏""",44
Thu Nov 01 07:59:47 +0800 2018,4301455567924797,"""走好""",100
Thu Nov 01 07:59:46 +0800 2018,4301455563545416,"""我的武侠梦""",100
Thu Nov 01 07:59:43 +0800 2018,4301455550392027,"""145""",100
Thu Nov 01 07:59:42 +0800 2018,4301455546444119,"""。。""",100
Thu Nov 01 07:59:42 +0800 2018,4301455546194253,"""武林少了一位巨擘""",42
Thu Nov 01 07:59:40 +0800 2018,4301455542731390,"""[泪]""",44
Thu Nov 01 07:59:41 +0800 2018,4301455541997558,"""一路走好""",100
Thu Nov 01 07:59:37 +0800 2018,4301455529398334,"""一路走好""",100
Thu Nov 01 07:59:37 +0800 2018,4301455525937628,"""泰斗已去，侠义永存！[蜡烛]🙏""",100
Thu Nov 01 07:59:37 +0800 2018,4301455525449138,"""d m m d""",52
Thu Nov 01 07:59:36 +0800 2018,4301455525199162,"""唉""",44
Thu Nov 01 07:59:36 +0800 2018,4301455521560756,"""。。""",100
Thu Nov 01 07:59:36 +0800 2018,4301455516502387,"""一路走好""",23
Thu Nov 01 07:59:32 +0800 2018,4301455505207313,"""[可怜]""",32
Thu Nov 01 07:59:32 +0800 2018,4301455504458460,"""从此江湖无人也""",100
Thu Nov 01 07:59:31 +0800 2018,4301455500010023,"""大师千古""",12
Thu Nov 01 07:59:31 +0800 2018,4301455500009897,"""逝者安息吧！""",42
Thu Nov 01 07:59:30 +0800 2018,4301455496812845,"""恩""",37
Thu Nov 01 07:59:30 +0800 2018,4301455496059806,"""[泪]""",41
Thu Nov 01 07:59:29 +0800 2018,4301455491859524,"""[泪]""",14
Thu Nov 01 07:59:29 +0800 2018,4301455491612414,"""是个了，不起的人物""",44
Thu Nov 01 07:59:29 +0800 2018,4301455487395245,"""大侠""",62
Thu Nov 01 07:59:27 +0800 2018,4301455483726157,"""唉""",52
Thu Nov 01 07:59:24 +0800 2018,4301455471622097,"""致敬""",14
Thu Nov 01 07:59:23 +0800 2018,4301455466982289,"""以后在也没有了我的侠女梦""",100
Thu Nov 01 07:59:22 +0800 2018,4301455462728852,"""侠义永存！[蜡烛]🙏""",21
Thu Nov 01 07:59:20 +0800 2018,4301455454333682,"""走好""",100
Thu Nov 01 07:59:19 +0800 2018,4301455449887293,"""问世间情为何物，直教人生死相许！""",51
Thu Nov 01 07:59:17 +0800 2018,4301455441734763,"""写得很好。""",14
Thu Nov 01 07:59:16 +0800 2018,4301455438032379,"""或许二十年后再来一次华山论剑""",37
Thu Nov 01 07:59:16 +0800 2018,4301455432851915,"""影响了几代人""",32
Thu Nov 01 07:59:15 +0800 2018,4301455428656797,"""查大侠""",400
Thu Nov 01 07:59:12 +0800 2018,4301455421238695,"""哎""",100
Thu Nov 01 07:59:12 +0800 2018,4301455421061515,"""啊""",100
Thu Nov 01 07:59:11 +0800 2018,4301455416862695,"""[失望][失望][失望]""",100
Thu Nov 01 07:59:09 +0800 2018,4301455407899890,"""一路走好""",41
Thu Nov 01 07:59:08 +0800 2018,4301455404265567,"""[挖鼻]""",14
Thu Nov 01 07:59:06 +0800 2018,4301455395870347,"""[蜡烛][蜡烛]""",31
Thu Nov 01 07:59:05 +0800 2018,4301455395546561,"""。""",37
Thu Nov 01 07:59:06 +0800 2018,4301455395304581,"""规矩""",100
Thu Nov 01 07:59:07 +0800 2018,4301455395091806,"""写得真好。""",14
Thu Nov 01 07:59:05 +0800 2018,4301455391350171,"""11""",37
Thu Nov 01 07:59:04 +0800 2018,4301455387653345,"""77""",15
Thu Nov 01 07:59:03 +0800 2018,4301455387470147,"""泰斗已去，侠义永存！[蜡烛]🙏""",37
Thu Nov 01 07:59:03 +0800 2018,4301455383272553,"""。""",100
Thu Nov 01 07:59:02 +0800 2018,4301455379075881,"""，，""",22
Thu Nov 01 07:59:02 +0800 2018,4301455378755082,"""🙏""",100
Thu Nov 01 07:59:03 +0800 2018,4301455378309946,"""……""",51
Thu Nov 01 07:59:01 +0800 2018,4301455374553882,"""111""",100
Thu Nov 01 07:59:01 +0800 2018,4301455374311538,"""a""",21
Thu Nov 01 07:59:00 +0800 2018,4301455370357595,"""V""",71
Thu Nov 01 07:58:58 +0800 2018,4301455366478833,"""金先生一路走好""",61
Thu Nov 01 07:58:58 +0800 2018,4301455362280885,"""哎""",34
Thu Nov 01 07:58:58 +0800 2018,4301455362279994,"""@少女本5:是的！印象中的“侠”在当今社会简直都被亵渎尽了[允悲]""",11
Thu Nov 01 07:58:56 +0800 2018,4301455353884656,"""再见了江湖大侠，江湖还在？再不是江湖了""",100
Thu Nov 01 07:58:54 +0800 2018,4301455344917203,"""保重""",11
Thu Nov 01 07:58:53 +0800 2018,4301455341288112,"""一路走好""",100
Thu Nov 01 07:58:52 +0800 2018,4301455336521670,"""。。""",14
Thu Nov 01 07:58:50 +0800 2018,4301455328692918,"""致敬""",100
Thu Nov 01 07:58:50 +0800 2018,4301455328123488,"""。""",37
Thu Nov 01 07:58:49 +0800 2018,4301455324167978,"""[微笑]""",11
Thu Nov 01 07:58:48 +0800 2018,4301455319727509,"""大侠""",41
Thu Nov 01 07:58:48 +0800 2018,4301455319725162,"""大侠慢走""",21
Thu Nov 01 07:58:46 +0800 2018,4301455315525877,"""在线ba""",44
Thu Nov 01 07:58:45 +0800 2018,4301455307882884,"""感谢有你的陪伴，小时的时光""",43
Thu Nov 01 07:58:45 +0800 2018,4301455307129953,"""123""",37
Thu Nov 01 07:58:46 +0800 2018,4301455306984665,"""英雄好走""",50
Thu Nov 01 07:58:46 +0800 2018,4301455306984300,"""一路走好[蜡烛][蜡烛][蜡烛]""",100
Thu Nov 01 07:58:42 +0800 2018,4301455298973308,"""[蜡烛][蜡烛][蜡烛][蜡烛][蜡烛][蜡烛]""",13
Thu Nov 01 07:58:43 +0800 2018,4301455298732464,"""走好""",33
Thu Nov 01 07:58:42 +0800 2018,4301455294778134,"""走好""",36
Thu Nov 01 07:58:40 +0800 2018,4301455290577213,"""头条""",13
Thu Nov 01 07:58:42 +0800 2018,4301455290202136,"""🙂""",51
Thu Nov 01 07:58:37 +0800 2018,4301455273541790,"""1""",13
Thu Nov 01 07:58:34 +0800 2018,4301455261699095,"""飞雪连天射白鹿笑书神侠倚碧鸳""",100
Thu Nov 01 07:58:34 +0800 2018,4301455260945464,"""[微笑]""",44
Thu Nov 01 07:58:33 +0800 2018,4301455257503635,""".....""",33
Thu Nov 01 07:58:30 +0800 2018,4301455244151326,"""额""",100
Thu Nov 01 07:58:29 +0800 2018,4301455240969700,"""恩""",41
Thu Nov 01 07:58:27 +0800 2018,4301455232058641,"""一路走好""",44
Thu Nov 01 07:58:28 +0800 2018,4301455231464003,"""的""",15
Thu Nov 01 07:58:26 +0800 2018,4301455227356636,"""天堂里快乐如初""",44
Thu Nov 01 07:58:25 +0800 2018,4301455224177665,"""侠义永存""",100
Thu Nov 01 07:58:24 +0800 2018,4301455223420409,"""他""",36
Thu Nov 01 07:58:23 +0800 2018,4301455219460648,"""……""",35
Thu Nov 01 07:58:23 +0800 2018,4301455215024286,"""哎呀""",23
Thu Nov 01 07:58:24 +0800 2018,4301455214681523,"""不好好，""",36
Thu Nov 01 07:58:22 +0800 2018,4301455211065668,"""，，，""",100
Thu Nov 01 07:58:19 +0800 2018,4301455198229822,"""。""",37
Thu Nov 01 07:58:18 +0800 2018,4301455194269946,"""一路走好""",42
Thu Nov 01 07:58:18 +0800 2018,4301455194268694,"""走好""",46
Thu Nov 01 07:58:15 +0800 2018,4301455182194208,"""，""",100
Thu Nov 01 07:58:16 +0800 2018,4301455181116790,"""1""",21
Thu Nov 01 07:58:13 +0800 2018,4301455177472358,"""，，，""",62
Thu Nov 01 07:58:14 +0800 2018,4301455172725532,"""…""",37
Thu Nov 01 07:58:09 +0800 2018,4301455156480469,"""。""",100
Thu Nov 01 07:58:09 +0800 2018,4301455156480229,"""泰斗已去，侠义永存！""",34
Thu Nov 01 07:58:10 +0800 2018,4301455155943370,"""某一种农家乐了""",100
Thu Nov 01 07:58:06 +0800 2018,4301455144407281,"""江湖""",100
Thu Nov 01 07:58:06 +0800 2018,4301455144227889,"""谢谢金庸先生给我一个江湖梦""",45
Thu Nov 01 07:58:06 +0800 2018,4301455143885139,"""[蜡烛]""",100
Thu Nov 01 07:58:04 +0800 2018,4301455135831958,"""力挺武侠小说家。好走！""",42
Thu Nov 01 07:58:04 +0800 2018,4301455130769908,"""一路走好""",37
Thu Nov 01 07:58:02 +0800 2018,4301455127434729,"""屏幕买""",100
Thu Nov 01 07:58:02 +0800 2018,4301455127087946,"""我""",100
Thu Nov 01 07:58:01 +0800 2018,4301455123414319,"""6666666""",100
Thu Nov 01 07:58:01 +0800 2018,4301455123235286,"""🙏🙏🙏""",44
Thu Nov 01 07:58:02 +0800 2018,4301455122378339,"""安息吧""",31
Thu Nov 01 07:57:58 +0800 2018,4301455110054928,"""老先生""",15
Thu Nov 01 07:57:57 +0800 2018,4301455106622619,"""哈哈哈""",35
Thu Nov 01 07:57:56 +0800 2018,4301455101658212,"""。。。。。""",100
Thu Nov 01 07:57:57 +0800 2018,4301455101400403,"""。""",13
Thu Nov 01 07:57:54 +0800 2018,4301455093262010,"""一路走好""",100
Thu Nov 01 07:57:53 +0800 2018,4301455089061918,"""斯人已逝，作品永存""",100
Thu Nov 01 07:57:52 +0800 2018,4301455085100565,"""大侠 名垂千古""",37
Thu Nov 01 07:57:52 +0800 2018,4301455084863658,"""敬请期待""",43
Thu Nov 01 07:57:53 +0800 2018,4301455084617607,"""[鼓掌]""",13
Thu Nov 01 07:57:50 +0800 2018,4301455076468323,"""宝宝看看姐姐""",100
Thu Nov 01 07:57:49 +0800 2018,4301455072504432,"""[蜡烛][蜡烛]""",100
Thu Nov 01 07:57:47 +0800 2018,4301455068652786,"""@广播达人宋晓华: 泰斗已去，侠义永存！[蜡烛]🙏""",100
Thu Nov 01 07:57:46 +0800 2018,4301455064634144,"""唉""",81
Thu Nov 01 07:57:46 +0800 2018,4301455059907959,"""唉""",37
Thu Nov 01 07:57:44 +0800 2018,4301455055705473,"""早""",44
Thu Nov 01 07:57:45 +0800 2018,4301455051053088,"""唉""",36
Thu Nov 01 07:57:43 +0800 2018,4301455047310098,"""走好""",32
Thu Nov 01 07:57:42 +0800 2018,4301455043645034,"""又一位大神走了""",13
Thu Nov 01 07:57:40 +0800 2018,4301455038676997,"""[汗]""",35
Thu Nov 01 07:57:41 +0800 2018,4301455034271028,"""，""",100
Thu Nov 01 07:57:39 +0800 2018,4301455030283013,"""哦""",51
Thu Nov 01 07:57:39 +0800 2018,4301455030282433,"""一路走好""",37
Thu Nov 01 07:57:37 +0800 2018,4301455026669284,"""，""",37
Thu Nov 01 07:57:38 +0800 2018,4301455026084486,"""QQ绿钻""",100
Thu Nov 01 07:57:38 +0800 2018,4301455026084019,"""走好""",15
Thu Nov 01 07:57:37 +0800 2018,4301455021886189,"""签到""",100
Thu Nov 01 07:57:33 +0800 2018,4301455005323701,"""[good]""",13
Thu Nov 01 07:57:33 +0800 2018,4301455005321321,"""。。。""",42
Thu Nov 01 07:57:32 +0800 2018,4301455001125525,"""一路走好""",53
Thu Nov 01 07:57:31 +0800 2018,4301454997461459,"""一路走好""",100
Thu Nov 01 07:57:32 +0800 2018,4301454996511076,"""[泪]""",51
Thu Nov 01 07:57:30 +0800 2018,4301454988119384,"""哎""",13
Thu Nov 01 07:57:28 +0800 2018,4301454984687607,"""[蜡烛]""",44
Thu Nov 01 07:57:28 +0800 2018,4301454984096566,"""一代宗师""",100
Thu Nov 01 07:57:25 +0800 2018,4301454972093911,"""最爱鹿鼎记""",37
Thu Nov 01 07:57:26 +0800 2018,4301454971337329,"""阿卡丽""",23
Thu Nov 01 07:57:24 +0800 2018,4301454968334462,"""一路走好""",100
Thu Nov 01 07:57:23 +0800 2018,4301454968334122,"""[good]""",35
Thu Nov 01 07:57:24 +0800 2018,4301454967796497,"""[蜡烛]""",100
Thu Nov 01 07:57:25 +0800 2018,4301454967141494,"""[蜡烛]""",44
Thu Nov 01 07:57:22 +0800 2018,4301454959939829,"""走好""",13
Thu Nov 01 07:57:19 +0800 2018,4301454950998176,"""[挖鼻][挖鼻][挖鼻][挖鼻]""",100
Thu Nov 01 07:57:19 +0800 2018,4301454946801865,"""看看""",32
Thu Nov 01 07:57:18 +0800 2018,4301454942371463,"""真好，""",23
Thu Nov 01 07:57:17 +0800 2018,4301454942371082,"""唉，碧海蓝天""",100
Thu Nov 01 07:57:17 +0800 2018,4301454938506914,"""岁月！！！！！""",37
Thu Nov 01 07:57:16 +0800 2018,4301454934205068,"""考虑""",100
Thu Nov 01 07:57:14 +0800 2018,4301454929775344,"""2""",45
Thu Nov 01 07:57:13 +0800 2018,4301454920990029,"""[微笑]""",13
Thu Nov 01 07:57:11 +0800 2018,4301454917953273,"""路过""",13
Thu Nov 01 07:57:12 +0800 2018,4301454917181954,"""大侠""",14
Thu Nov 01 07:57:11 +0800 2018,4301454908403788,"""大侠""",41
Thu Nov 01 07:57:08 +0800 2018,4301454900386543,"""[good]""",100
Thu Nov 01 07:57:07 +0800 2018,4301454896964266,"""走好""",100
Thu Nov 01 07:57:07 +0800 2018,4301454896784690,"""我""",33
